,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,class
463,-288.99268,174.28177,-1.294715,12.235953,0.8800598,-18.06412,-16.64663,-11.61951,-20.129995,-13.088924,-14.917912,-10.793477,-11.196489,-10.164553,-1.8976365,-7.841944,-9.171322,-6.6956224,-5.225549,-10.103427,-14.459371,-9.806204,-4.6503425,0.49467078,7.9227386,4.596102,-0.980411,-2.0675957,-4.26413,-1.1165819,0.20260313,-0.56937706,-4.7128625,-5.280221,-4.415867,-4.136922,-7.408716,-6.6469502,-4.6184325,-3.3406475,0.00088526885,0.008921335,0.14804095,4.6111827,7.0992274,6.8353157,3.4867878,21.521547,26.710596,53.09951,130.08183,22.233555,2.5447621,7.8820176,10.500652,6.4279103,46.774498,14.875555,44.29141,13.385776,9.415795,13.821808,13.65171,1.1256047,0.75225055,0.6794124,0.18270315,3.7004218,7.8680615,1.1764345,0.5917602,0.81434464,0.8023863,4.885791,1.5125264,0.0789119,0.07776744,0.8626442,0.46527368,0.10649267,0.08447929,0.45944658,0.47929347,0.34175408,1.3018703,0.23491868,0.12282226,0.018095987,0.08059505,0.106729485,0.017311014,0.012143797,0.4723883,0.91519785,0.060746048,0.042070992,0.01375066,0.031937655,0.04107842,0.13427845,0.05013965,0.024501719,0.008431744,0.020717664,0.031409495,0.009793392,0.012531938,0.020407988,0.042352844,0.008594864,0.028621295,0.013730694,0.032931797,0.0076841637,0.008678592,0.051586892,0.0077100764,0.0049083047,0.0059289127,0.018440723,0.0037111838,0.0029625306,0.0027064504,0.0031603994,0.0031953447,0.0020747278,0.0022258703,0.0029985812,0.0024231717,0.0022442539,0.0016342202,0.001484561,0.0007136295,0.0005299562,0.00062984927,0.0004671859,0.00021887802,0.00021117784,0.00031696132,0.00030062356,0.00012583243,0.00022111362,0.00034601218,0.00036265253,0.0007054858,0.00097010104,0.00067405205,0.00054326316,0.0007385602,0.0011196319,0.0012328711,0.000871529,0.00046233032,0.00020658129,0.0003514264,0.0007750501,0.00048410875,0.00015139733,6.223024e-05,3.876852e-05,3.9184677e-05,3.4724013e-05,4.132668e-05,3.2046664e-05,4.8548012e-05,0.00010326202,4.537403e-05,1.9656038e-06,0.14858776,0.43588427,0.35747996,0.076520205,0.11418903,0.067456774,0.18550691,0.1975457,0.114963986,0.510346,0.11021685,0.32520115,4.92
464,-451.74493,186.16125,121.085014,45.22618,-11.888107,-34.35622,-25.444561,-2.569261,14.497791,14.954449,1.1937503,-15.606057,-24.36967,-21.199087,-10.484377,-0.346002,3.5914245,1.5736378,-1.6388605,-1.2049575,3.8754313,10.173472,12.697159,8.810355,0.25476182,-8.0774,-11.54204,-8.762822,-2.212497,3.7736497,5.8908114,3.643885,-0.91385216,-4.920218,-6.546747,-5.776871,-3.84979,-2.0337505,-0.7563312,0.3058942,0.39819145,4.510559,16.48634,7.7528005,2.1380076,0.5674035,2.2323763,16.274584,15.684649,3.7540598,3.2055387,23.124157,56.15413,7.441975,1.4537274,4.004247,18.558283,6.5658307,4.6319284,6.450608,2.4421754,0.40192953,0.31202883,2.2930522,20.010092,18.667404,2.2833488,0.29852393,1.071686,6.921218,5.2509522,0.75570476,3.2293606,10.108444,3.8588402,0.3157006,0.022137662,0.0014732518,5.1952407e-05,1.9814976e-05,6.4003098e-06,1.6064201e-06,1.2973057e-06,1.929227e-06,8.1948865e-06,1.2420649e-05,5.500954e-06,1.1154716e-06,7.522787e-07,9.453879e-07,1.3806248e-06,1.2567502e-06,2.6298542e-07,1.7161209e-07,7.463795e-07,1.9410259e-06,9.1350023e-07,2.0777388e-07,2.3626838e-07,4.2611669e-07,3.267387e-07,6.72799e-08,1.7527012e-07,5.621234e-07,2.3948078e-07,7.84448e-08,1.4871914e-07,1.6055587e-07,3.3277946e-08,1.3069338e-07,1.9597215e-07,4.6969987e-08,6.7722745e-08,7.9826954e-08,2.095841e-08,9.520866e-08,5.523067e-08,2.9469748e-08,4.900252e-08,1.5420147e-08,5.3665996e-08,2.439762e-08,2.5859597e-08,1.8721678e-08,2.32585e-08,2.1862443e-08,1.5506775e-08,1.3012867e-08,1.6685707e-08,1.2146604e-08,1.2404742e-08,7.7305025e-09,1.2898083e-08,7.7145845e-09,6.899321e-09,9.081933e-09,6.0031526e-09,5.598729e-09,6.7480403e-09,4.8463313e-09,4.3172377e-09,4.7268123e-09,4.0902304e-09,3.8682164e-09,3.5847254e-09,3.261006e-09,3.3653962e-09,2.8965867e-09,2.9598124e-09,2.6110245e-09,2.5334466e-09,2.2959454e-09,2.3281015e-09,2.1586979e-09,2.131166e-09,1.9462476e-09,1.9388084e-09,1.8064356e-09,1.7586288e-09,1.7502166e-09,1.6693931e-09,1.6422211e-09,1.6170789e-09,1.526871e-09,1.545843e-09,1.4683855e-09,8.428632e-10,7.556243e-11,0.2649297,0.2981782,0.38331735,0.38481164,0.79339385,0.58990043,0.32390174,0.34495232,0.4418713,0.7258562,0.4144046,0.2905794,1.28
465,-317.39798,196.98495,-60.515526,39.42445,22.187944,-31.15151,31.70544,8.688231,-14.849385,17.495806,0.35141835,-1.7884283,6.041002,-15.7931385,-4.3745575,1.3379587,-15.102983,-1.5966011,1.2256545,-7.194813,0.44668707,-6.454155,-6.960696,1.8463311,-5.6717744,-1.4231657,2.3266969,-4.031863,2.9756,-2.3513904,-7.8811584,7.725568,6.8646517,-0.59216905,1.0386144,-4.7513337,-0.8571629,5.625355,-1.3360047,-0.034718204,0.14845736,4.9772897,7.8239136,0.96194226,3.693718,13.90453,20.938183,9.264276,5.6657085,3.701526,2.400864,1.754543,1.6187481,2.0261016,3.0609,2.9152932,3.3267646,2.4602935,1.143726,1.3075949,1.2408336,1.5680227,1.8563732,1.8037629,2.6160517,2.375619,2.0047176,1.5212028,0.8762128,1.017594,1.1657165,1.1538401,0.90227985,0.867848,0.9998631,1.2007102,0.87575126,0.643768,0.5508581,0.62729394,0.6280302,0.8673548,0.96447533,0.97938323,1.1537373,1.2782615,0.89539844,0.8423114,0.9322521,0.6004915,0.5669028,0.4931799,0.28902605,0.31979713,0.2322523,0.22150093,0.2832403,0.24635738,0.13824292,0.0973354,0.095952295,0.07453421,0.07785948,0.06687604,0.09141361,0.12374394,0.14507598,0.12526345,0.12441498,0.17475827,0.22239989,0.3516266,0.378194,0.25256962,0.24602045,0.24607658,0.20370747,0.19168785,0.21193328,0.17254665,0.12917987,0.12721668,0.13937171,0.12218592,0.10676884,0.09701844,0.074140385,0.0517746,0.04091715,0.02956708,0.025177324,0.013689447,0.00013947712,4.1108167e-05,2.7878037e-05,1.9994046e-05,1.5088577e-05,1.2469864e-05,1.192847e-05,1.5517015e-05,6.15939e-06,1.2396652e-06,2.9145647e-07,2.04474e-07,1.4863281e-07,1.08928674e-07,9.879011e-08,9.413588e-08,7.560345e-08,6.265405e-08,5.351677e-08,4.4380627e-08,3.0370465e-08,2.975834e-08,2.9733494e-08,2.0414115e-08,2.0245432e-08,1.8832214e-08,1.4087771e-08,1.3409483e-08,1.2748638e-08,1.0166813e-08,9.277497e-09,8.993931e-09,7.248972e-09,6.834468e-09,3.5083871e-09,3.8268153e-10,0.4613909,0.45001656,0.6441815,0.6666577,0.47488534,0.5518639,0.5673321,0.43596333,0.4928981,0.51740336,0.57782453,0.5891248,2.96
466,-616.31555,-98.158775,-37.57179,29.24361,-33.56673,-13.529474,-19.909855,-5.6624284,-5.2715645,3.7479298,-14.384091,-8.060635,-11.524284,-9.415933,-11.010704,-0.531046,7.21274,10.507304,12.325099,11.464565,6.5831685,13.563462,3.2513127,17.091377,10.426983,10.576103,-3.502432,-6.6730514,-3.9356892,7.3208737,2.5421054,9.498771,-7.0340543,-5.5815516,2.2667615,8.758527,-2.8986764,11.478082,10.519693,-1.2244984,9.905856e-07,6.058914e-09,5.9946914e-09,6.185138e-09,6.6000254e-09,5.7454206e-09,1.0447871e-08,8.90388e-07,1.3152994e-06,9.1132864e-07,9.206866e-06,1.4296698e-05,8.957254e-05,6.0724422e-05,5.8139967e-06,8.887874e-07,4.5711636e-06,1.7673832e-06,3.9562313e-08,2.2802153e-06,1.6866386e-06,2.0711964e-06,8.318202e-06,1.7591761e-06,9.4618845e-06,6.107212e-05,0.00027583895,5.8159487e-05,4.745736e-05,2.8682858e-05,2.4845904e-05,9.814505e-07,2.5433546e-06,7.3338255e-05,5.2648873e-05,6.9195835e-07,1.8317775e-06,2.9756761e-06,1.0885853e-06,1.6149635e-05,2.3332332e-05,2.7048043e-06,4.675494e-06,4.389587e-06,1.6352244e-05,1.5294976e-06,1.8504406e-07,1.4418447e-06,8.397271e-06,1.1592942e-05,2.8672574e-05,7.4383356e-06,4.4463795e-05,2.8914099e-05,1.0939668e-05,5.6102188e-05,2.8995932e-05,2.3030898e-05,6.2903804e-05,0.00012466715,6.173012e-05,9.1444155e-05,2.5127922e-05,8.0157166e-05,3.4806188e-05,0.00020961688,9.118952e-05,3.10999e-05,0.00011077023,3.9709383e-05,0.00017854765,0.00014298013,4.2483163e-05,0.0001370526,0.00042240106,0.00015711434,0.00054757774,0.00019764101,0.00016092331,0.00012295088,0.00036153448,0.0011425974,0.0017273064,0.0003476362,0.00012952063,0.0005709017,0.00037897538,0.00041292657,0.00110581,0.000791373,0.00032206523,0.00033333863,0.00021662771,0.00021303781,0.00036885895,0.00026774805,0.0013938651,0.00050508307,0.00016003351,0.00030817935,0.00026541558,0.00010879119,0.00022101763,0.00013057858,8.79321e-05,7.584897e-05,8.2129365e-05,0.00018852702,0.00012111889,0.00041097825,0.00016040356,0.00010152677,5.733738e-05,9.514145e-05,5.2959054e-05,3.9777322e-05,3.7382153e-05,1.550213e-05,1.3524592e-05,1.9393328e-05,1.789294e-05,1.874156e-05,2.5104886e-05,1.8044746e-05,1.8443365e-05,1.5254645e-05,5.6911904e-06,2.510067e-07,0.37401432,0.18449268,0.38299483,0.13713436,0.46604866,0.31521532,0.37123895,0.6155365,0.28698054,0.69603044,0.4758643,0.4810673,3.38
467,-375.17032,205.94788,105.95692,11.220195,-32.088486,-21.08667,10.260054,26.307531,17.17492,-1.5649959,-11.038868,-7.4825215,-1.1980463,-1.6443665,-7.266206,-9.54356,-4.430966,2.8935132,4.5022745,-0.85014004,-6.4896517,-5.6427736,0.813926,5.4726415,2.7199895,-5.0104785,-9.896154,-6.978711,0.83674634,6.1125712,4.370611,-2.0288677,-7.1242976,-7.3756757,-4.2661133,-1.4969485,-0.85849077,-1.1150832,-0.46704307,1.0245444,17.895103,26.778194,69.88951,81.94023,44.954037,38.378544,23.60442,27.282732,19.637527,10.472993,10.557471,11.0119705,11.462048,2.9539328,3.10376,4.2230062,5.0806546,2.845876,2.5706286,2.192393,1.9004049,1.7085783,1.6234807,1.214646,2.2313344,7.903314,26.08356,10.617821,3.3313808,3.5250807,6.4859834,4.792169,4.8522115,12.617364,9.784078,2.5725675,1.2883296,1.1219904,0.6510475,0.48706108,0.5601683,1.5449132,3.8940892,2.1915958,0.56019473,0.19400908,0.01600505,0.005462649,0.002726445,0.00079718203,0.00028374328,0.0008277939,0.0005127938,0.00032232344,7.397075e-05,6.141873e-05,4.846262e-05,5.8906186e-05,1.9934125e-05,2.3403301e-05,2.6972508e-05,2.3644765e-05,1.6432235e-05,1.9056211e-05,1.828171e-05,1.2649569e-05,1.3813453e-05,1.4099661e-05,1.0415569e-05,1.1401334e-05,1.1137213e-05,8.645894e-06,9.289326e-06,8.431069e-06,7.6305805e-06,7.760453e-06,6.5748236e-06,6.7732785e-06,5.961935e-06,5.98186e-06,5.343797e-06,5.1387406e-06,4.849145e-06,4.6245823e-06,4.281356e-06,4.1569024e-06,3.8089702e-06,3.723066e-06,3.4254938e-06,3.3091303e-06,3.1098873e-06,2.942135e-06,2.8095992e-06,2.6723067e-06,2.501439e-06,2.4188032e-06,2.2819047e-06,2.1570866e-06,2.0666098e-06,1.970866e-06,1.8671922e-06,1.7839019e-06,1.6999029e-06,1.6233389e-06,1.550198e-06,1.4818403e-06,1.4159655e-06,1.356594e-06,1.2998919e-06,1.2492043e-06,1.1942778e-06,1.1510826e-06,1.1049914e-06,1.0677012e-06,1.0283259e-06,9.970043e-07,9.657253e-07,9.3766425e-07,9.122843e-07,8.9212926e-07,8.751126e-07,8.6168865e-07,8.574273e-07,8.5917026e-07,8.756952e-07,9.240786e-07,9.210592e-07,6.771066e-07,0.35079056,0.39869326,0.62652856,0.3658953,0.53411704,0.62895817,0.4508369,0.39368972,0.40511888,0.5620226,0.3563803,0.31826288,2.08
468,-108.71048,137.91345,-14.456423,14.31794,-3.586267,8.763995,1.4720358,17.177683,4.136704,13.606103,4.003205,9.32661,0.89205396,2.5919867,2.2419868,5.4818115,-5.7473445,3.8348112,-2.5336378,4.3247194,-1.5743741,4.723468,-1.2380781,0.099098735,-6.43921,1.9747399,-3.3264256,-2.506125,-3.6461957,0.5024232,-4.330112,-3.9517093,-3.849943,-0.07458571,-4.873715,0.42980865,-2.5128512,-1.2034113,-4.822028,-2.0380797,5.9355288,108.19493,195.76628,142.62402,47.720123,14.232917,8.358198,5.9697995,5.848486,5.8567243,4.3019857,4.2213683,3.7354274,3.9496171,4.265203,4.159504,4.677039,4.419135,3.8392565,3.717072,3.9531138,5.999479,8.574449,6.291983,6.3907676,8.538698,5.333289,5.9008555,12.07834,14.638868,10.187841,3.6102002,4.4342985,4.5591083,5.012913,7.062515,6.87854,6.9252906,4.8436246,3.4424677,2.8974152,1.9164994,1.5268471,1.5614581,1.50103,1.4273082,2.0183895,1.4605097,1.0413015,1.1798145,0.98160213,1.0360807,1.1819583,1.2350984,0.7437155,0.6281884,0.4985577,0.4424252,0.534337,0.50068444,0.41609445,0.38981572,0.30450368,0.2547816,0.23584832,0.16878358,0.16563283,0.22590443,0.3209468,0.4244669,1.1349593,1.6513456,0.8662261,0.4484472,0.17574844,0.06757594,0.07526011,0.09524711,0.092933,0.09489504,0.069313444,0.052559715,0.0442219,0.046340156,0.03863666,0.04278569,0.041652825,0.034916103,0.032599773,0.041333962,0.038465507,0.027533792,0.018135412,0.016978443,0.015783705,0.012732369,0.015496611,0.010891155,0.008209323,0.0075886506,0.010163855,0.010984087,0.012238846,0.010542296,0.009642703,0.0093945665,0.008444511,0.007480008,0.009496236,0.008031238,0.006167597,0.0064983633,0.005444831,0.004289535,0.0034279882,0.0031697613,0.0031974816,0.003391075,0.0035503889,0.0031182622,0.0029614454,0.0027345659,0.002006772,0.0014960176,0.0013165063,0.000844141,0.0003022922,2.8268043e-05,0.59779817,0.57319283,0.56277627,0.5572056,0.637022,0.61212236,0.704791,0.74037284,0.60104585,0.67864615,0.67890763,0.73536426,3.04
469,-470.0487,194.92776,127.46142,51.27528,-7.3030148,-33.355892,-27.899141,-4.038917,19.39496,28.949078,21.893816,5.7448077,-8.352307,-12.286152,-5.6303906,5.6662254,13.531943,13.223916,5.5408998,-4.1169763,-9.892725,-8.886353,-2.8191621,3.709785,6.155961,3.0438702,-3.6210983,-9.761523,-12.108955,-9.826546,-4.6873646,0.5750859,3.6542993,3.7898312,1.6864922,-0.9079796,-2.5464096,-2.8550553,-2.5909169,-2.437361,2.139878,8.820432,11.238168,12.142195,7.4394526,4.7238274,2.693387,2.1874232,2.8105755,1.588409,0.98800224,0.8087475,0.89007115,1.8057575,3.452719,4.2252274,1.8306679,1.1675483,1.0443662,0.7744034,0.8651637,1.796397,4.1568303,2.412313,0.95424855,0.38045385,0.40452728,0.43465728,0.8042675,2.478949,3.907052,3.1732116,1.2604135,0.13052414,0.008341611,0.0012715536,0.0006317544,0.00029601232,0.0001132024,7.372349e-05,5.7419555e-05,5.228885e-05,7.7623576e-05,8.582259e-05,3.935525e-05,2.5244888e-05,3.2094795e-05,4.0734874e-05,3.0066672e-05,1.9987436e-05,1.6796754e-05,1.8329592e-05,2.197351e-05,2.1830607e-05,1.3684437e-05,1.34803295e-05,1.4809668e-05,1.2305072e-05,1.01289015e-05,1.00197085e-05,1.1356334e-05,1.0105334e-05,8.137965e-06,8.51582e-06,7.694145e-06,6.6575235e-06,6.7167125e-06,6.9504667e-06,5.6906892e-06,5.6988474e-06,5.2752266e-06,4.729202e-06,4.832469e-06,4.47802e-06,4.1169387e-06,3.948476e-06,3.5797555e-06,3.5826204e-06,3.2658352e-06,3.158402e-06,3.1320606e-06,2.8833733e-06,2.6768982e-06,2.5187383e-06,2.3075722e-06,2.225939e-06,2.0831355e-06,1.9764516e-06,1.8439624e-06,1.7758708e-06,1.6631665e-06,1.5612599e-06,1.5004446e-06,1.4108705e-06,1.3671257e-06,1.3171907e-06,1.4191243e-06,1.1409154e-06,1.0620034e-06,9.975536e-07,9.430028e-07,8.903069e-07,8.403221e-07,7.9472284e-07,7.465874e-07,7.0448397e-07,6.638911e-07,6.2552704e-07,5.90777e-07,5.56841e-07,5.2178154e-07,4.9772297e-07,4.6056607e-07,4.2868166e-07,3.99161e-07,3.746557e-07,3.4830097e-07,3.2534126e-07,3.0384732e-07,2.8226347e-07,2.524328e-07,2.2925055e-07,2.0734146e-07,1.8609306e-07,1.6597967e-07,1.4672923e-07,1.0496384e-07,2.7058205e-08,0.51077896,0.57249385,0.6209339,0.57297254,0.52150184,0.5530951,0.5864072,0.8493702,0.6267665,0.5559584,0.5817368,0.4832487,1.46
470,-175.16779,153.51817,-19.483599,18.40801,-5.849436,1.1934279,-5.8322124,-0.6762439,-7.5278025,2.8348477,-6.482108,2.2333307,-6.8426547,-1.2561688,-6.7783666,-3.531323,-9.580307,-3.5292935,-7.5727143,-5.491417,-8.391224,-4.1023088,-8.366044,-3.955806,-8.662749,-2.2732782,-6.9249134,-5.454533,-6.0139523,-1.5504822,-5.819888,-1.8520434,-4.719867,0.08836694,-4.803959,0.40990883,-3.7651455,0.95896965,-1.915975,0.4363455,0.02494304,0.27548444,2.293663,8.680839,7.9840145,8.354762,18.249203,12.627376,3.056741,1.8283378,1.9766642,1.8305488,2.1778276,2.8448427,2.136261,1.5350974,1.5631682,2.5843759,2.0629075,2.2542818,1.5668039,2.1084437,2.6480196,1.6214199,1.3429674,1.3778937,1.4628829,1.1381623,0.77725583,0.8977721,0.74914706,0.6829334,0.72590625,0.56176335,0.45545268,0.7104489,0.57473487,0.37360936,0.3569082,0.7757856,0.67105526,0.41634873,0.39822677,0.60019225,0.723382,0.25739208,0.5474528,0.47209853,0.20483117,0.17384812,0.38080046,0.33778834,0.12679875,0.122574665,0.17071494,0.18014537,0.09626917,0.10120514,0.094375856,0.1172152,0.08426751,0.1323727,0.10067253,0.047755495,0.04810024,0.055427555,0.05203026,0.03205843,0.03274663,0.045768898,0.079161055,0.035827007,0.0366506,0.034188807,0.031419855,0.018262966,0.024036502,0.01836257,0.019402774,0.012997427,0.018168649,0.022170246,0.013630079,0.009178988,0.0073055746,0.0108461315,0.009296254,0.012433759,0.009869505,0.006365045,0.005925597,0.0058980794,0.005215256,0.003413254,0.0027903244,0.0025691362,0.0027450067,0.0017893569,0.0018445528,0.0020789665,0.0018779623,0.0014079912,0.001399009,0.0012199834,0.0008172055,0.0008072718,0.0008338746,0.00090014166,0.0009223472,0.00079889473,0.000832179,0.00085056294,0.00072123215,0.0007088126,0.00070125115,0.0007468738,0.00072629476,0.00068503676,0.00053037284,0.00040452217,0.00036362928,0.00035991071,0.00032386638,0.00030737036,0.00024833882,0.00022069474,0.00010671067,7.368971e-06,0.53426445,0.5413037,0.59650457,0.5363123,0.5859569,0.8179486,0.6050001,0.8685592,0.7142831,0.59684396,0.69975865,0.48888433,3.2
471,-266.00815,204.8018,-97.164665,-60.976555,33.93995,-31.289791,-49.288006,16.22485,2.9361055,-30.883848,-0.05541687,2.8384373,-25.049091,-2.0200045,16.891815,-10.361757,-10.057594,10.0782995,-8.904709,-20.369375,3.118195,4.2062182,-9.769847,2.5654325,8.384446,-6.2879086,-4.4725575,1.7193652,-7.6912246,-3.499203,9.250092,-0.9845964,-10.283785,0.10016434,0.1148429,-8.860336,-3.0323675,0.92127264,-5.6885414,-2.849846,0.0016352347,0.0037153752,0.013222929,0.04381545,0.057664867,0.08163491,0.028519424,0.16727927,0.24355131,0.16749226,0.80054814,0.6067602,0.24242336,0.26921606,0.28559038,0.60919636,3.384383,2.8645427,1.3445504,1.1927891,3.0981033,4.48479,5.4843545,1.4841403,0.8577423,1.1108932,2.1040535,2.4896507,1.9387844,1.9415627,2.332219,9.241769,13.79795,13.972766,15.234222,9.876821,11.409631,2.143437,1.8764367,1.923472,2.366162,1.4597726,1.6107603,1.6403748,2.5725105,1.1622286,1.2776276,1.0520731,1.9617908,1.5936837,2.025583,5.671256,2.1812656,5.983872,1.7440715,1.3129134,0.691289,2.3352096,1.2315712,8.903123,17.946495,2.5299852,3.7758663,0.73969585,0.9635634,0.632215,0.9101206,0.6074588,0.6755893,0.76080936,1.5429386,0.78162587,1.5097758,1.0177878,1.029541,1.4342952,0.8757191,0.60610753,0.018000625,0.0001532268,7.00267e-05,8.1972554e-05,1.3456773e-05,7.7057875e-06,9.155612e-06,1.2524801e-05,3.4910775e-06,3.1012987e-06,4.42851e-06,3.0627625e-06,1.7117078e-06,2.0542961e-06,2.0101468e-06,1.1362389e-06,1.2922758e-06,1.2174613e-06,8.243564e-07,9.3153693e-07,7.360482e-07,6.4862564e-07,6.778179e-07,5.0243966e-07,5.280338e-07,4.4258684e-07,4.208418e-07,3.8466513e-07,3.5093566e-07,3.306384e-07,2.9759076e-07,2.8211988e-07,2.6123152e-07,2.4504996e-07,2.3016686e-07,2.1433254e-07,2.0648528e-07,1.927798e-07,1.859358e-07,1.7578674e-07,1.6737528e-07,1.6279627e-07,1.5573563e-07,1.5095115e-07,1.4821877e-07,1.4519817e-07,1.4471023e-07,1.449179e-07,1.3160826e-07,9.2106376e-08,0.325758,0.37963653,0.5195414,0.37539023,0.32713637,0.38629654,0.33708942,0.28757122,0.36536336,0.68335676,0.59689164,0.36285362,2.88
472,-494.8574,201.3808,75.68474,-13.730065,-23.81249,5.941815,18.17195,1.5404813,-13.961418,-7.954129,5.64274,5.2405257,-6.758696,-11.155272,-1.5126747,8.255548,5.647341,-3.4347477,-5.4289703,1.0064284,5.0281606,0.8201783,-4.6739,-3.3802335,1.9308233,2.7657812,-2.004965,-4.8895044,-1.2887763,3.8621132,3.5962577,-1.2615774,-4.008837,-1.8192822,1.1302545,0.6646295,-1.464051,-0.9548473,2.477202,5.1533895,0.081220835,0.17512803,0.06362005,0.023591185,0.10486769,0.9105235,1.1403586,0.24696983,0.059355486,0.043429434,0.16114113,0.97957987,1.0954381,0.8659883,0.2903847,0.08071425,0.19124846,0.651308,0.750278,1.1991818,0.7530257,0.23555481,0.07718786,0.4993561,0.82522625,0.4244159,0.11345644,0.16262357,0.17561433,0.21859585,0.27272916,0.41857776,0.26188183,0.22690365,0.14933525,0.088633135,0.19800258,0.2523393,0.14810182,0.18164942,0.10780055,0.13117424,0.277284,0.2093954,0.09060585,0.0690718,0.09189381,0.13264982,0.10226941,0.080636494,0.09021823,0.0957563,0.05777006,0.025831403,0.0030711747,0.0010529646,0.00019111024,4.0959065e-05,3.1378655e-05,2.9129447e-05,1.7673316e-05,4.2082756e-06,6.2550034e-06,6.973415e-06,3.2831813e-06,1.5086935e-06,2.0624939e-06,1.6073742e-06,6.7699426e-07,1.1332806e-06,1.0195689e-06,4.2404943e-07,4.5830964e-07,4.070005e-07,2.3446098e-07,3.7697953e-07,2.634292e-07,1.536873e-07,1.6443053e-07,1.10826846e-07,1.637603e-07,1.02916296e-07,7.8293155e-08,6.7179734e-08,7.37475e-08,6.775714e-08,4.2260073e-08,3.9824346e-08,4.471783e-08,3.6073516e-08,2.7600045e-08,2.3839695e-08,2.969752e-08,1.8213237e-08,1.7384345e-08,2.00125e-08,1.3483567e-08,1.2580538e-08,1.3511177e-08,1.0298944e-08,9.372909e-09,9.791767e-09,7.660554e-09,8.077581e-09,6.6859855e-09,6.1785146e-09,5.968642e-09,5.2803415e-09,5.4225606e-09,4.519924e-09,4.6179447e-09,4.111618e-09,4.2330104e-09,3.810335e-09,3.6974472e-09,3.4749201e-09,3.4396948e-09,3.1181224e-09,3.1034277e-09,3.0476446e-09,2.9401537e-09,2.8535705e-09,2.7143083e-09,2.7228941e-09,2.6164464e-09,2.5075448e-09,1.3874591e-09,1.2071405e-10,0.30931455,0.28746828,0.45407733,0.6145119,0.7084716,0.6617424,0.5179488,0.28129533,0.30096862,0.274315,0.29643428,0.2658391,1.72
473,-67.311226,102.69794,31.92554,36.535202,-7.2733297,25.555485,-3.6719768,22.002653,-11.487768,9.899392,-0.78417635,4.8528485,1.7992617,-5.758544,1.7559761,-3.801199,-8.801479,1.8866266,-3.7871106,-2.4640605,-3.2907581,1.2581567,-7.3095217,9.057714,-3.427814,-2.3538694,0.02837349,-3.428718,-5.732609,1.3506612,-3.8611095,2.58615,-7.115678,4.086895,-3.8095937,-2.742037,-3.3557508,-4.393945,-0.47492734,-2.51889,6.8744974,202.5697,777.85504,374.8819,130.01196,70.14555,147.77971,161.42152,122.76074,37.852116,53.6335,34.565277,21.03536,24.84149,16.54174,4.8723125,12.148812,13.183894,5.4077663,6.2858667,5.9070516,7.9149647,21.559652,6.888439,5.684239,6.3123374,7.5414867,5.3506126,3.7394953,2.6169894,3.017873,2.0518248,2.0119655,8.158162,3.3531845,0.6395408,0.5622669,1.1189681,0.7603772,2.8269794,2.9196026,0.70963454,0.5317295,1.8849808,4.448623,1.3711251,0.5814166,0.5849236,1.0271305,0.5397296,0.6962771,0.63527197,0.7847355,0.36503315,1.042882,1.1062812,0.17257248,0.22626744,0.19455868,0.32655033,0.19065733,0.13951485,0.08247252,0.09317306,0.12409175,0.08098727,0.12917174,0.33067936,0.4450218,0.24044263,0.11889825,0.22148363,0.33116192,0.20746839,0.21422616,0.34062278,0.51522946,0.507125,0.27591074,0.2959942,0.14999722,0.14782675,0.09544955,0.13386692,0.26669562,0.55761683,0.56179684,0.42205703,0.3939808,0.7336567,0.59289896,0.17292015,0.2028994,0.10484505,0.11389489,0.07789067,0.09825441,0.1838276,0.29349363,0.4885672,0.8462813,0.68061906,0.3330115,0.14796448,0.16786186,0.56976295,1.0266241,1.4504304,2.7132795,2.0699265,0.4638407,0.287175,0.17884915,0.5154289,0.40308613,0.23327598,0.0958845,0.053242143,0.028544215,0.038982145,0.05663201,0.040185962,0.034466736,0.01534003,0.023943601,0.020076323,0.007056123,0.0004444527,0.4928833,0.42815015,0.7968492,0.52352226,0.35210127,0.41770822,0.4687944,0.41218668,0.41003156,0.5595743,0.30204853,0.31469372,3.16
