,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,class
303,-224.70384,168.52219,-42.221035,36.47406,-28.204676,21.766136,9.57088,-3.6372132,17.412884,-5.361277,10.118525,-5.3652406,1.1105895,-5.8225293,-8.636584,3.9397514,-4.512947,10.160048,0.9283513,3.8122478,-1.0524966,-8.577043,2.0636418,-7.5970006,2.309066,-2.537436,-4.723885,0.005611737,-4.5151877,0.9440047,-6.5115747,-1.5616665,-2.4228396,-1.6551013,3.4220157,-1.8400307,4.571667,-0.67508996,-0.24367456,-1.4669062,3.65
304,17.919144,120.87948,5.6345553,26.206833,5.7452207,5.2589035,-3.0717244,13.510145,-0.5834169,14.829374,1.4789573,2.301885,-0.029776601,2.137421,-3.1047156,4.424779,-6.295228,4.144715,3.6804664,1.1067957,-2.7890494,3.185171,-3.86954,2.3688722,-3.573293,1.5449631,-1.4085323,2.4510534,-2.338429,1.5541213,0.19541137,1.0632151,-5.198448,-3.0872884,-4.2913003,-1.5383689,-3.7684689,-0.7316512,-0.791059,4.7539825,2.92
305,-318.1345,116.07262,-51.42769,30.124205,-11.593857,10.156617,-5.8247285,2.5583394,-4.9607935,1.4863998,-2.381567,2.0790863,-1.2355057,1.2788969,0.47331837,1.9298251,-1.1541733,1.2232257,0.30223373,0.21554556,0.22517587,0.63757163,-0.06671809,0.68220043,0.27584204,-0.13800852,-0.017119877,0.520122,0.1695255,0.15739171,0.37402216,0.35068423,0.57537717,0.6510359,0.39284223,-0.11998817,0.28227174,0.1663141,0.2411425,0.308807,1.46
306,-308.70578,135.27132,25.322453,27.277925,13.802176,-10.402733,10.990653,-0.11475827,-9.495441,7.4326386,-8.330019,2.1499987,-3.0050707,0.04905988,-2.4585478,1.0667866,-5.9213367,-0.5356531,-0.26584437,2.6268866,0.97187704,-0.19464059,-3.3748507,2.7576811,-3.1720831,-2.4267378,-2.1398292,0.8674588,-2.5940745,0.80458146,-0.88081735,-0.95989907,1.6727177,2.8814511,-1.2127558,1.7046874,4.633542,-1.1581196,-0.06627835,2.7178924,4.8
307,-360.45688,126.56515,-10.276057,47.706135,0.43664247,12.209971,-6.889938,15.83248,-12.190856,2.0016606,-2.8118548,-0.79576963,-7.4531183,7.709675,-11.550665,5.2512994,-1.078357,-3.919364,-2.3859584,1.1073898,-6.9419193,-2.487362,-0.74136895,-1.1987414,-3.7748334,-4.3794856,-3.2653105,-2.273208,0.09068241,-1.9126676,0.29662052,-4.211194,-0.9051867,-3.1842735,-0.1378424,-2.7132344,-3.6413662,-3.663723,-0.9512974,-3.144653,4.07
308,-119.11794,69.53094,29.774466,12.630313,16.909441,4.9025216,1.1518432,11.782446,6.565495,4.932427,5.221297,-4.5975,-2.7230253,-2.0401964,-5.1857715,-1.1308982,-3.8076637,-4.46434,-4.4230313,-1.6010618,-6.0123262,-0.9475044,-3.5925558,0.12354816,-2.8705885,-0.5197107,-4.317992,-1.3586769,-3.2904432,-1.3992766,-4.144,-0.7280112,-2.4056118,0.53542536,-4.5135875,-1.6575857,-3.456529,-0.042597078,-2.4333143,0.73051006,3.12
309,-108.25336,99.6445,-30.246132,32.502422,-7.838358,9.060933,0.12213663,-2.4467196,4.004402,2.585189,-1.9546355,2.2956154,-3.986778,1.4626985,-8.062333,5.918176,-6.268134,-1.0404775,-4.5614877,2.5939264,-3.665376,1.2453686,-0.470726,0.54725575,-3.3506413,1.298591,-3.0612416,0.35465574,-5.954405,0.5954725,-2.962803,-0.49252713,-3.6301332,-1.9958395,-1.759312,-0.4740486,-5.2111607,-0.90598744,-4.522902,-2.1199486,3.22
310,-216.1301,95.59607,-8.236036,13.125446,-4.7704315,-4.0876913,-1.8916899,3.3739073,-4.758214,-1.891511,-5.4016433,0.42455775,-3.8856182,-0.47058252,-5.465555,-1.1386992,-4.0068684,-0.59182376,-6.303341,0.19441155,-4.0690265,-4.7081304,-5.861088,-0.75030005,-5.338904,0.49947426,-2.093495,-0.52144414,-3.6872826,-0.07597392,-2.0952716,-0.21677344,-4.2564807,0.36465985,-1.8660052,0.14860046,-3.8394449,-1.1814203,-4.4209256,-3.3139243,4.92
311,-330.68265,227.26743,85.63002,-13.37972,-21.379406,13.600871,24.440208,3.6970642,-10.8309765,-0.938633,10.59175,1.8975204,-14.7978525,-14.408736,2.3230624,11.808577,3.117702,-7.960819,-4.9902477,5.4134593,5.8191586,-4.987366,-11.84709,-7.0956216,-1.157382,-4.631209,-11.584491,-9.310554,0.9489676,4.9514685,-3.6888235,-13.687642,-12.082835,-1.9070473,3.209385,-1.3439496,-6.300985,-3.3930204,2.7888372,2.87008,1.26
312,-426.0596,262.2566,73.43874,-30.835497,-16.546171,17.71849,9.026042,-9.27233,-2.5470903,5.9042697,-5.601015,-12.565128,4.108126,16.627434,-0.6638209,-22.65038,-14.516626,9.988164,13.099208,-5.900259,-15.493311,-5.3403115,4.126466,1.2064729,-2.5247571,1.174627,4.586951,2.3615687,-0.44475964,-2.5063553,-8.251252,-12.94452,-5.837048,8.218858,10.551021,-2.5258534,-12.497163,-7.612345,0.45372745,-0.92626673,2.68
313,-438.19742,184.7218,89.047325,-6.213406,-54.357468,-47.24209,-12.789241,12.727244,12.448797,-4.2776756,-17.035479,-14.647236,-2.6626046,5.7867093,4.195504,-2.2474966,-4.0454,1.9099228,9.47153,10.2806635,2.7254038,-6.368726,-8.556268,-1.8937151,7.5341907,11.610051,7.4438586,-0.86289245,-6.7939057,-7.257048,-4.2901483,-1.9489646,-2.1641881,-3.526411,-3.5116196,-1.3731616,1.239629,2.19848,1.033782,-0.8944981,1.4
314,-542.001,216.52428,124.17569,24.026934,-40.089706,-51.015182,-23.099276,12.069921,28.288042,19.483732,-1.8085527,-17.771383,-19.061504,-9.305367,0.9552379,3.9587562,-0.081203744,-5.2793784,-6.4327703,-3.371383,-0.064460285,-0.21720389,-3.7953513,-7.418638,-7.73525,-4.4217467,-0.21853118,1.6930898,0.40159902,-2.2419033,-3.4984968,-2.1255014,0.82459813,3.2474918,3.8557208,2.9436142,1.6516463,0.7521677,0.1439554,-0.6631022,1.16
315,-322.7274,96.06108,-22.513603,5.9153357,-13.45032,-8.4560585,-9.730316,-12.583685,-10.464063,-9.016514,-8.272846,-4.9814534,-9.230346,-5.4988084,-6.5104613,-7.018681,-10.40646,-7.1419635,-9.2054615,-6.055516,-6.723655,-3.6984482,-4.759503,-2.0689588,-4.9394326,-3.5533617,-5.067826,-1.9091827,-4.4479556,-1.5914736,-1.3896501,0.26578572,-0.5870216,1.6708413,-0.22069082,-1.0499854,-1.9230974,-0.7806718,-2.4106126,0.012820688,4.11
316,-136.59988,182.9218,-60.81755,31.74702,-6.1681986,-16.952087,0.5865559,-12.017028,-9.520562,7.8469834,-10.190763,-8.597989,0.38473326,-9.5109415,-8.861565,-5.4019046,-9.316251,0.70293957,-7.0433803,-6.5751367,-2.2407727,-1.1323706,-4.2107415,0.20335409,-1.9916124,-2.5739036,-3.6237628,0.48303947,-0.73548156,1.2147768,-3.3903477,1.6821796,0.16081566,-0.15733674,-1.2018512,-0.6380858,-1.6661139,-1.5873427,-3.0639446,-0.065728076,1.73
317,-299.17447,124.77298,9.437799,36.53656,7.237627,0.43921825,-22.747776,-2.545073,-23.353117,-3.7231405,-5.9462686,7.554346,-9.598206,1.626694,-6.295045,4.432333,-4.796873,0.3369288,-6.343864,1.3441789,-6.1436033,2.015529,-8.935037,-0.38220143,-8.083252,-1.4849929,-6.345135,-2.5762837,-5.8350687,-3.691421,-2.5021374,-3.3000743,-3.1428587,-4.8539977,-1.9255753,-6.3888416,-1.2952453,-4.1832747,-1.1639378,-5.0072417,4.84
318,-131.10475,112.76396,-32.81088,33.719345,-14.604595,11.470625,-7.9364443,1.6175112,-5.765521,7.475345,-5.953325,6.263189,-5.4670615,5.5651774,-2.5786457,-0.12602279,-5.9179397,0.9694997,-5.6434817,1.8507077,-0.35320252,2.771446,-3.7874,1.6681834,-1.5973148,-1.3704319,-4.1489134,5.8246913,1.2766519,-1.4655254,-5.3502507,2.164702,0.61335623,0.8648741,-2.2150574,2.787295,-1.5994353,1.8512733,-2.0225515,1.2554355,2.72
319,-42.723835,123.04894,-70.00666,20.547062,-11.853623,-19.48861,-18.74459,-2.7499323,-10.918672,-5.493665,-1.7335162,5.3076224,-12.102567,-2.9368541,-7.913523,-7.1633835,-4.3572197,-4.7694187,-11.669722,-3.8682392,-5.1283937,-0.4792946,-5.6221676,1.3514328,-0.5617942,1.1436886,-0.9278952,5.545854,-0.37974933,1.3760784,1.7559012,4.611413,-1.7320126,1.2359316,-0.9447765,1.6605555,-0.763468,-0.5077547,-2.5232482,2.4188154,3.11
320,5.001332,118.16038,-39.246384,18.865103,-12.451869,3.810542,-0.14811021,-1.9894565,2.337835,7.0405493,1.6294931,6.7705693,-0.23718296,3.705733,-10.1129465,-5.2512026,-3.9139829,-2.0471876,0.5462094,5.263604,3.1237032,2.8333724,-5.6979914,-3.6338603,-8.207388,-1.3074768,-2.44832,-1.3886929,-3.493809,-1.7866278,-2.1164942,0.05991955,-6.4775686,-1.8745133,-5.416002,-1.0281984,-0.46280482,-0.0028554508,2.5346818,4.766452,1.34
321,-521.5277,193.33002,73.23042,-11.986037,-18.509298,15.142052,29.370264,11.4961195,-6.51395,-1.0858457,13.654546,11.931302,-6.3002357,-17.890026,-10.066751,3.8258066,4.8920593,-6.343395,-13.784232,-9.00438,-0.5071049,0.66733587,-4.1143003,-5.535147,-0.8082257,3.1783662,0.7147936,-4.702725,-5.7172527,-0.9320612,4.212809,4.994632,2.3468292,-0.036755484,-0.59045357,-0.29350674,0.04635436,0.67577547,1.4199835,1.3475108,1.0
322,-105.13859,58.64917,-24.514225,-33.4197,-20.543797,-10.036928,-35.41104,-11.816187,-33.69313,-6.77628,-21.729782,-10.948109,-15.344501,-8.664824,-11.659501,-9.756931,-10.849268,-3.3053555,-9.896754,-2.25558,-11.068531,-0.49405637,-7.1415353,-3.1904895,-4.5186796,-2.310245,-3.8871064,-1.3700807,-2.8968184,-2.3627973,-1.1608145,-1.4963142,-0.0697439,-0.050043248,-1.9150091,0.87021166,-4.7439857,1.3248918,-4.471607,0.9316186,4.81
323,-441.65958,198.51569,122.636734,39.950447,-15.548082,-31.239317,-19.787245,-4.9017615,-2.9943464,-13.380334,-23.532679,-22.244905,-9.568682,4.1438565,7.7943816,-0.971051,-14.35344,-21.342125,-16.769655,-4.8270874,5.1509733,6.5430336,0.13106707,-7.5448,-10.140576,-6.2937317,0.25457114,4.606811,4.722044,2.3452735,0.5896273,0.9696381,2.4557948,3.0386426,1.8832259,0.087230615,-0.5171556,0.869226,3.2762446,4.867867,2.12
324,-191.59529,85.426186,-5.235708,7.0096726,-2.1627855,-4.268068,-1.0729175,1.6984466,-6.8125024,1.3217591,-2.1484177,-0.70857495,-4.903452,0.40068433,-4.7730765,0.34325612,-3.5642858,-0.04583627,-6.6285024,-1.9880816,-5.557992,-1.7041041,-2.5363905,-0.31572524,-4.7601857,-0.6932681,-3.5294933,0.46540272,-1.4093487,1.6348274,-3.4586422,-1.310463,-5.951003,-0.913731,-3.6853004,0.02141711,-4.254997,-0.913212,-6.2332015,-4.967649,4.72
325,90.45787,123.63879,-43.14646,5.7248173,-22.233465,-6.8367333,-9.078508,-0.8127927,-5.9134045,5.365843,2.7097566,-1.0319312,-5.6366973,-2.1418905,-3.74152,-1.1159049,-4.5694523,0.25976402,1.6722159,-0.97268957,-3.6736228,-0.867295,-2.62406,-1.2386762,-0.9826971,-1.743338,-3.5777888,-0.8556942,-1.6996971,-1.0231295,-2.1070454,-0.4366077,-0.12254806,0.6341245,-0.88587666,-0.75754684,-1.1171966,-0.4051047,-1.4225075,-0.7764066,2.07
326,-348.52368,185.55411,119.337654,47.746662,0.6435869,-10.41072,4.640595,24.221273,30.801643,20.790434,3.3018782,-9.358305,-11.118281,-5.0066404,1.2715844,2.2147264,-1.7715075,-6.130822,-6.874185,-3.815553,-0.0050698738,1.4716144,0.15419935,-1.9588994,-2.6933146,-1.7203163,-0.5264819,-0.6455023,-2.053641,-3.2349913,-2.7544675,-0.73469937,1.1587495,1.208061,-0.8076207,-3.3924367,-4.6433673,-3.872159,-2.1188328,-1.1384058,1.24
327,-221.26022,117.669464,27.925406,20.717304,6.3005605,14.896788,-2.7884507,-2.5838723,-10.689965,-4.4801154,-7.3753057,-8.56636,-11.456619,-6.901632,-7.7609935,-2.7006066,-5.4834313,-2.647211,-12.985762,-2.632265,-3.6254554,-2.2363794,-2.0576394,2.3580914,-4.5599494,-5.256248,-7.0126524,1.7402151,2.7571645,4.0820713,-12.1740465,-4.0417476,1.914776,7.621787,1.329026,-0.6157264,-5.2451854,0.29323462,0.6102861,-7.832103,3.81
328,-473.56677,-43.770576,-17.804226,32.382698,-9.967566,2.423204,-0.15789413,4.196039,5.0977597,-0.96559,1.3011978,-3.5623915,5.083422,-5.5364504,-3.4722688,-0.7437583,-3.0342233,1.2149183,-2.5081213,-4.4966645,-5.1099825,0.3995955,-6.8080955,-4.091477,-5.141128,-1.8723794,-7.943436,2.3019412,-5.297613,-1.3295802,-4.1562214,1.2506089,-1.8634282,2.1532977,-3.5233264,-2.1512365,-4.5798407,1.2133784,-2.1077933,3.9749897,2.53
329,-171.69917,108.35828,22.277346,19.632671,5.630306,9.191782,4.1706066,5.219422,0.32109264,-0.92941093,-0.73847926,11.029062,2.4748774,1.5471416,-3.6469865,1.1134555,3.6092148,10.392213,3.8120317,-0.6556197,-4.787654,9.822338,5.6115346,6.857396,0.034290012,-0.35349768,-3.4196775,-2.6891139,-6.733952,10.494793,12.924734,6.6449003,-3.1580184,-0.5804424,0.41294444,5.941806,0.6999427,1.5665597,0.7420498,9.281721,2.53
330,140.40495,70.37981,-4.4829626,12.956961,2.8010483,2.3660448,-3.3979776,3.7543797,-0.6288311,4.7360635,0.7435032,1.9797637,0.20732753,1.5112511,0.25612965,0.4392215,-1.5421802,0.6931867,-1.5933149,-2.4542153,-2.419282,-0.34826967,-1.6709238,-0.4667272,-0.61841375,-0.30934682,-0.43605417,0.13876778,-0.51152337,0.9248803,0.7447614,1.14349,0.22896367,1.1834592,0.6041093,0.9411584,0.24737312,0.6016279,-0.18333675,-0.5918214,2.07
331,-342.55774,232.30989,1.3980371,-72.00605,-4.484442,23.116146,-22.122372,-34.529064,4.3119636,14.796298,-14.790099,-21.835625,0.64779437,3.7503793,-13.390722,-10.571691,8.332115,8.75553,-3.687077,-1.3369972,7.2423797,0.2493915,-9.406297,-1.9168273,8.481806,3.8087955,-2.7202353,2.3223648,4.241359,-7.206058,-14.157949,-4.6739707,4.8272877,1.111041,-4.714457,-2.478186,0.7854633,0.024192253,0.64237237,2.512269,2.62
332,-380.33337,144.8647,76.22553,3.3914583,-44.645126,-54.635296,-36.692345,-12.047201,1.0912589,-1.9455986,-13.7616415,-22.602661,-21.91702,-14.015171,-6.1656394,-3.8319666,-7.0769763,-10.78647,-10.424064,-5.737657,-0.15919751,2.1480691,0.13230455,-3.5199635,-5.394654,-3.7288,0.27730337,3.87042,5.219687,4.419167,3.0204217,2.2496395,2.2739794,2.2479851,1.7089237,0.84213257,0.32263964,0.3397049,0.5358202,0.45800027,2.01
333,-561.6496,226.89526,67.56131,-33.921165,-32.06966,12.571268,24.007,-6.37733,-31.277267,-20.745525,3.953161,8.494336,-8.137221,-20.036737,-13.877121,-3.1595275,-3.7844665,-11.452737,-12.035111,-3.7643683,1.921825,-1.1065648,-5.487344,-3.0102303,2.8612778,3.1868274,-2.565954,-6.092522,-2.651532,2.761813,3.462416,0.3521964,-0.90815073,1.0718777,2.0694745,-0.3031299,-2.731875,-1.6418117,0.88276374,0.334767,1.36
334,92.06123,107.98964,-1.4647439,23.69255,3.5299463,8.875603,-3.8994296,3.8251753,-2.4290748,-3.8668158,-5.581115,-1.0119952,-4.970453,-3.8968642,-5.2321796,-4.146204,-4.784687,-6.0121984,-7.0570407,-4.1609035,-3.5618494,-4.202131,-7.3504686,-2.5518541,-0.35008022,-2.7333324,-2.1898692,2.1846924,0.48648903,-2.259772,-4.2721386,-0.34978017,-0.24320066,0.77566975,-0.2992195,-0.3001611,-1.0263821,0.77566814,0.9340219,0.5244846,2.11
335,-289.115,116.66444,-25.396582,6.7759366,-7.297641,-2.8078249,-16.932043,0.9185056,-13.445058,-6.4239326,-9.71302,-0.7564124,-9.539033,-6.517406,-7.4456615,-3.8895254,-9.031356,-9.038894,-10.066361,-7.4352975,-8.399644,0.6819328,-6.183224,-1.2653674,-8.940019,-2.5096438,-7.2556486,-3.9657836,-5.1111226,-0.29037884,-5.593198,-2.3291278,0.21553947,1.232551,-1.9260347,-0.74349964,-3.366195,1.4725522,-3.4743893,1.6957476,3.96
336,-160.13266,72.13495,-26.985104,6.7259593,-18.796247,4.4589825,-24.132023,1.2712634,-9.794154,-15.618452,-5.2799315,-1.3218668,-4.40707,12.246551,5.5488377,6.001687,-4.2174463,-6.6669106,-7.475692,-4.9263983,-4.577421,-1.3096329,-8.7921915,-0.7370872,-4.616198,2.6614132,-1.9571502,0.47629523,-1.3768709,3.9423785,-1.2324457,0.19180475,-3.6466749,2.655287,-1.4937326,1.6239811,-1.825679,1.4061114,-1.150472,1.5058181,4.23
337,-307.4034,121.416176,-32.405945,1.4065729,7.2937903,-12.49212,-14.020972,-0.64013517,-16.575333,-10.908197,-2.39927,-7.271514,-2.5016334,-3.6145997,-7.454837,2.2914,-5.220633,-6.63698,-3.815996,-1.4615151,-4.788012,-1.573997,-0.046509087,1.660593,-2.333678,3.6241782,-2.97826,-0.14528112,-2.6619918,1.1329262,-2.8439682,-0.36331034,-1.2719598,-0.90603507,-0.8320233,-2.7179098,-2.5710707,-0.733101,-4.2803164,-1.5802402,2.53
338,-154.69676,124.373184,-25.269272,38.340378,-15.259737,19.78778,-18.281446,-6.6381545,21.19248,7.072294,-11.231598,7.834489,2.833433,-1.442949,-1.0884473,0.8120605,-3.4985743,-0.74578214,-10.89105,1.2011116,3.366555,-2.1600354,-4.2888064,3.649366,-5.7945957,-1.7446638,-5.8284163,0.40340805,-1.7352551,-4.120009,-0.6793762,-0.82471853,-3.8746974,-1.4295721,-3.1465065,-2.4585092,-2.3094916,-2.443052,-2.3878314,-2.1218545,3.42
339,-90.825386,134.62843,-63.245094,35.94849,-28.730219,-24.29515,-10.340686,4.7535877,-0.92062134,-20.61747,1.1041291,-4.5392165,-4.9068856,1.760917,-11.208994,0.2513026,-0.19265456,1.2894586,-1.8132998,2.9148588,3.479,1.0540868,3.496191,1.5628582,3.0341935,0.71268207,-1.4043794,-0.20952824,-3.7609103,2.0628154,-2.1773455,-1.26243,-2.329928,-0.61090875,1.1305106,-1.640868,-0.21041262,-0.91551715,-1.9459966,-0.44625956,3.61
340,-170.6995,33.370716,101.840576,-21.200613,-19.00538,34.240387,-1.8375945,-24.09137,2.1062584,26.857725,-29.024744,-16.489134,13.804796,-11.585137,-13.349311,1.8614299,-1.1750609,-8.641969,-23.576262,8.07386,-10.4370165,-17.599485,1.3356658,-2.2365239,-12.491573,3.0154321,-9.938214,-5.3229156,-7.8872685,-3.9900246,1.2365825,-9.092759,-5.8910413,2.5908725,-5.055943,0.82763875,-4.431105,-0.45331615,0.6632616,-7.6584797,3.92
341,-24.171589,131.5225,1.4750669,31.087376,-7.5033884,-2.9013095,4.732289,-2.7353368,-5.1465034,-6.0261407,-13.90501,-1.3635237,-6.5040994,0.100937195,-6.700926,3.3395514,-1.6945605,4.0831313,0.5155134,2.9235601,-5.823251,0.9386737,-5.2020288,-1.6072879,-5.0218544,-1.1862991,-6.3890104,-0.084873624,-6.182816,-3.0548198,-6.758912,-2.334175,-4.815907,0.8870902,-5.4789076,-3.6820817,-4.266949,1.5908917,-2.2523718,-0.25161862,4.34
342,124.14229,102.80585,-17.413578,16.166481,-7.161647,2.609729,-1.1082956,1.6311702,-4.6197896,0.6216391,-0.8147055,0.8520208,-2.570618,-3.1348538,-3.3442688,-0.2385724,-1.6300714,0.4912094,0.26598233,1.6892726,0.39336413,0.89195544,-0.6799525,0.21665843,-0.06281298,1.0926294,0.14090201,0.71565974,1.5164727,1.5338674,0.5589535,1.6680176,0.5124987,1.4783669,0.87104625,1.1122109,0.806418,2.3618329,1.8634946,0.7538476,2.23
343,-162.55266,127.52117,-1.1189576,54.042645,11.886108,22.621593,11.581211,4.481852,10.366941,6.5517383,3.321428,6.182008,2.5558674,6.170174,-0.50145394,10.8454485,0.67950404,3.0853155,0.6180674,5.428431,0.052671228,3.2809162,2.8498743,2.6791213,0.57979846,3.9559538,1.8610743,3.333786,-0.9218344,3.492953,1.4574972,1.9467956,-0.05362154,0.09811757,1.6275433,1.6771069,-1.3925873,1.5800093,-0.24876821,0.43920538,3.32
344,-423.43665,-46.855316,-23.47815,9.932591,-6.4204235,-1.4248909,2.567434,-7.0624933,1.2073753,-3.606546,3.839485,-6.4448338,3.2870443,-1.7147233,4.74715,-0.8246849,-0.596894,2.32836,-5.987692,-0.27513182,-1.7557039,5.4563193,-2.0577047,-5.012119,-7.352411,-4.1596823,-4.070721,2.1130238,-1.4114089,-5.31007,-4.6044197,4.392893,3.4280539,3.1419332,-4.5768003,-2.6258519,-5.693371,-4.675889,-6.6669436,1.8437898,1.26
345,-320.64133,113.460724,-75.0494,-7.597621,11.590374,-6.011949,12.533501,10.683785,8.799407,7.2439,4.034388,5.919111,6.6465507,14.618815,17.600355,12.307244,13.346927,9.154167,4.6082625,9.938167,6.0760837,-2.5979977,-5.194979,-7.329032,-2.5401037,1.2104796,-2.4207134,1.1961668,6.713582,4.879068,2.083375,2.517445,3.730545,-1.3417344,-7.90639,-6.95236,-8.0997925,-12.7415905,-11.500771,-9.9854145,2.69
346,-1.8969917,15.648202,-0.9065099,6.458598,-5.427577,-2.8755624,-4.159936,1.717938,-2.0128355,4.3462105,2.2862494,0.8524067,-5.845218,-3.2113569,-6.618376,0.98124146,0.51551664,5.161444,-2.557081,-0.033476535,-1.6511208,-0.1320358,-5.3431077,-0.2375471,-5.160885,1.2508243,4.618144,6.289808,-3.6785562,-0.7785837,-3.4047246,0.63282424,-3.5701823,-1.077061,-3.0025632,1.754467,-1.2916522,2.4824994,1.2707831,3.657956,1.24
347,-281.6085,103.12918,-1.7393408,18.187311,1.880109,-1.5999784,-6.776693,1.6306078,-9.091139,-0.21858287,-7.650693,-0.015421962,-4.430733,0.6725976,3.0609572,0.293773,-1.2302592,2.586663,-7.308211,0.7272592,0.54269946,0.12883294,0.025330564,2.1873887,-2.5197225,2.852122,-2.7078726,0.43032128,1.0575871,4.0302396,6.5592184,9.033932,8.027885,6.265183,5.408391,4.4992642,2.9424639,4.3488126,-0.26613367,0.16783224,4.96
348,-431.60065,40.74933,1.7718394,19.723074,-3.3393648,-0.0294511,-11.099887,-3.4624538,-13.786189,-2.7136931,-9.299166,-7.091145,-6.8439126,-4.9833055,-6.9959116,-8.583978,-1.3771139,-2.4923964,-2.3473172,-4.6784945,0.12177893,1.7073615,-1.2361764,-0.09418563,-0.14677791,1.9379078,1.3832672,3.6011038,0.096951224,1.6101027,0.106621996,0.9307632,1.1408621,2.445508,-0.88248235,-1.1780493,0.4909126,1.2529365,1.7529548,0.9310179,4.69
349,-92.23454,200.49367,-38.533253,39.539494,-8.982907,6.8055305,-13.286598,7.628676,-10.234916,8.195746,-1.128504,1.6134486,-7.5826206,-2.7269907,3.6286137,-0.10175354,-9.489135,-1.7463703,6.6094155,-0.7712148,-9.341811,-2.7913523,3.4567528,-4.6403246,-4.0882583,-0.636136,-4.409138,-4.335483,3.5534809,0.15934066,-5.7975993,-0.9775731,1.1964246,-2.2893052,-5.4190536,-1.6301978,1.430837,0.7405967,-2.639793,0.4110116,1.11
350,-230.26917,147.46228,-75.98474,21.601385,-36.339962,-1.2997977,-13.3038645,-3.834863,-1.1620321,-2.1565285,2.3920865,-4.741082,3.601886,-6.1579285,-0.17070757,-3.1969829,-5.675918,0.7990078,-3.2187984,2.7230072,-4.803839,1.4613886,-7.236849,-0.6569487,-6.4601593,-3.5574467,-3.2401857,-3.66866,-2.344375,-2.0638711,-3.1012466,-2.1945875,-6.021332,-0.08332218,-5.569331,1.063691,-4.41012,0.5312126,-3.6552565,-1.1382064,4.12
351,-79.166306,101.44022,0.7133039,27.155897,5.4386644,8.826017,-1.6154239,6.3955283,-6.4447336,9.692557,-2.4084983,-3.425759,-2.1516914,3.2634716,-4.9697847,2.283462,-6.877379,1.5130178,3.9153917,-1.2636657,-6.8721275,3.9658306,-3.1266034,1.2249758,-5.5190535,0.78922117,0.2851859,-0.0007412527,-5.185554,-2.6454618,-0.23639204,0.7439767,-5.853455,-1.3143079,-3.1346323,0.23588778,-1.0540271,-1.5190415,0.8497903,4.8228703,3.65
352,-438.3672,126.02806,54.529453,29.29247,18.456991,6.929387,6.6609154,8.822821,6.222844,4.655745,4.9695187,8.445086,15.227036,18.634838,18.091747,15.815065,10.4471855,2.305932,-5.0307517,-5.3024263,3.4006991,9.995264,5.6637774,-0.7930203,-1.8481083,-2.0274355,-4.367701,-5.1826973,-0.5640408,4.9636188,3.6870358,-1.1422627,-2.7800784,-3.0554922,-3.3181615,-2.004086,-0.43981993,-0.3960142,-2.891801,-5.74624,3.15
353,-285.2558,128.83586,4.833728,26.278479,-14.35543,2.8321717,-15.868383,-3.1833012,-15.441595,9.4364,-21.977543,13.482686,-23.677885,-1.1190412,0.07110684,-1.787552,-8.738579,5.3895836,-9.121292,0.3145211,-4.8842874,-0.31548247,-3.504675,-3.0055017,-3.4021695,0.4203614,-6.54701,-3.3536732,-1.0377643,-4.779296,-3.857251,-1.5105637,-1.8166529,-2.1836517,-2.0713387,-2.935217,-1.0138539,-2.4288635,-2.8373318,-4.208794,4.92
354,-656.3122,-88.74483,-19.20827,-7.699177,-47.626244,1.6025103,6.9145756,-12.982995,-15.389634,6.816211,-3.3067138,-2.2371418,-5.4675016,8.382838,-3.7311156,9.492273,6.2740355,17.706066,-4.861725,11.645553,0.08939814,11.246169,1.4584398,3.9321933,-5.153901,6.4844294,1.3020762,6.478631,-4.3457737,1.2796148,2.8259113,9.827519,2.805855,1.9940261,1.1149207,5.606522,-2.7908554,3.690402,4.2462487,3.2295833,2.34
355,-357.02475,224.28854,75.93847,-23.620132,-24.347864,17.086931,27.190441,0.79680365,-17.142298,-5.818565,8.999314,2.1821067,-13.370787,-11.024885,7.483926,15.836101,2.8278005,-12.817162,-11.186946,1.861022,6.879959,-0.42884874,-6.4559093,-2.398779,4.024064,2.750231,-3.4223077,-5.027902,-1.0271101,1.0764754,-1.9157865,-4.484584,-2.2530866,0.8755366,-0.59729236,-4.7948713,-5.57512,-2.1894536,-0.10846411,-2.2575166,1.12
356,-333.82297,223.83366,98.98412,-22.413208,-87.08814,-78.921135,-30.735874,11.422577,19.371243,-1.3014776,-24.173155,-27.241835,-9.755463,11.244897,18.303501,8.397888,-6.8595257,-13.179451,-6.3357725,5.193806,9.793896,3.6139216,-6.923942,-11.962208,-7.866177,0.36162248,4.65896,1.4462144,-5.4825807,-9.06035,-5.546704,2.0382109,7.1058064,5.811441,0.15286376,-4.514756,-4.754008,-1.345221,1.9627862,2.1303327,1.24
357,-97.66382,108.28299,30.60483,25.241138,13.471221,11.779528,-3.5790427,-4.5482826,-11.100721,-2.5440278,-6.1203423,-4.23457,-10.223103,-2.6892064,-5.195254,-1.8937111,-3.0888524,3.1498747,-0.5434287,-3.7261562,-11.12019,-5.4057364,-5.896227,5.816172,6.550604,1.667531,-3.039458,1.5370679,1.5905681,-2.780991,-11.345708,-5.1712704,-1.3264542,5.9871154,1.4300755,0.68116325,3.9038317,6.364175,-1.7639282,-1.4228262,4.72
