,0,1,2,3,4,5,6,7,8,9,10,11,class
1128,0.75489485,0.76758456,0.7184667,0.71038806,0.67126906,0.7049826,0.7147925,0.6926871,0.6875277,0.7151234,0.7084925,0.7251161,1.16
1129,0.4409596,0.46102417,0.6597181,0.564382,0.499199,0.48955333,0.6577196,0.44969448,0.41980165,0.4183695,0.59446007,0.5057218,3.21
1130,0.4030658,0.4047098,0.40777308,0.6257941,0.55641747,0.37696365,0.2989547,0.2903989,0.31536078,0.73827696,0.4949907,0.41416562,4.92
1131,0.42919385,0.10346644,0.30143645,0.099412285,0.3886146,0.15700568,0.11655905,0.49125022,0.08866056,0.12151279,0.18288197,0.2664604,4.26
1132,0.41567415,0.49892437,0.51926774,0.46915552,0.4214083,0.3232627,0.32395017,0.32719126,0.3107041,0.35032108,0.34530103,0.36285654,4.15
1133,0.5165419,0.42627195,0.663272,0.42645755,0.49441212,0.50561285,0.39864334,0.4150445,0.3275602,0.47000772,0.31692874,0.5076524,4.72
1134,0.56091356,0.5335294,0.5565858,0.6051043,0.7097317,0.5347721,0.52308923,0.5600861,0.52751243,0.535581,0.52923846,0.53028923,2.46
1135,0.48051274,0.2766527,0.36970052,0.34229076,0.49574125,0.5272104,0.358199,0.61480296,0.45748836,0.64431494,0.4780416,0.45473382,2.53
1136,0.62411165,0.5901571,0.5595162,0.5550543,0.54700685,0.49704152,0.5035836,0.62077427,0.7367536,0.5511311,0.5240491,0.55435616,2.42
1137,0.39246002,0.4092799,0.39062738,0.48074657,0.30591923,0.35045326,0.29913723,0.2678794,0.24556257,0.3553219,0.4998333,0.7037885,3.57
1138,0.24841154,0.31431305,0.5517271,0.32364574,0.4381935,0.24195367,0.28848365,0.40413105,0.2372863,0.27153957,0.2324631,0.4682809,2.46
1139,0.37847656,0.47326857,0.5908442,0.5599956,0.46724337,0.46739927,0.44730362,0.4704877,0.4843881,0.4422123,0.47832167,0.47967276,4.92
1140,0.42523023,0.5542505,0.64957523,0.5173338,0.55734265,0.39368773,0.36317453,0.37251398,0.46765703,0.47877622,0.3924362,0.41387445,3.03
1141,0.42045438,0.37672392,0.69127494,0.36468533,0.4868244,0.5581789,0.42900285,0.42522848,0.36205018,0.51671726,0.35538375,0.3840382,2.52
1142,0.5636226,0.6781061,0.84395146,0.7249499,0.71477956,0.60610986,0.49268562,0.5629459,0.56921184,0.40208212,0.5915346,0.48212945,2.07
1143,0.48728964,0.72854763,0.8034083,0.4396189,0.5189657,0.6682176,0.64965594,0.45161748,0.53022915,0.70841646,0.5612619,0.5462488,4.16
1144,0.31433043,0.3178852,0.44463834,0.6536108,0.7093481,0.6922287,0.4706074,0.35071212,0.37465775,0.3130171,0.35977778,0.29339102,1.84
1145,0.5508846,0.6835878,0.52345186,0.53660226,0.4913332,0.5161012,0.39278615,0.39580876,0.40872467,0.4173384,0.3941208,0.43402463,4.44
1146,0.32109395,0.3016329,0.3706619,0.3279976,0.49939224,0.3413749,0.3476351,0.5359616,0.41530213,0.58687395,0.3604332,0.2950292,4.21
1147,0.29490718,0.27526975,0.4374712,0.6286744,0.6758954,0.66436476,0.4576448,0.27408558,0.2952042,0.26168355,0.28601536,0.2625129,4.32
1148,0.40003514,0.5634224,0.49226132,0.58029187,0.524574,0.4981499,0.3947258,0.3786735,0.32345623,0.33319366,0.3450762,0.3224291,4.0
1149,0.6417295,0.20252524,0.34077156,0.21625376,0.24746123,0.71308905,0.30183876,0.685996,0.22382286,0.7419822,0.20122473,0.1766683,2.88
1150,0.45034128,0.46780223,0.66862017,0.5711197,0.50932425,0.49779853,0.66324157,0.45965332,0.42693117,0.43092164,0.59346896,0.51443535,2.32
1151,0.752946,0.70523125,0.6952586,0.6938708,0.58376175,0.581394,0.62920827,0.6460274,0.64343,0.69869554,0.717262,0.7042676,2.23
1152,0.47412002,0.6854075,0.38507715,0.43139598,0.4965086,0.5588965,0.543545,0.39646518,0.59088105,0.6443316,0.48907715,0.54724246,3.88
1153,0.62863505,0.64854074,0.6325375,0.6346288,0.6083636,0.68576175,0.7955971,0.71284944,0.7129499,0.61447054,0.72873706,0.6746068,1.84
1154,0.65478456,0.70461345,0.85977525,0.592793,0.57388973,0.6194663,0.4644399,0.5443405,0.4264433,0.33229625,0.34736088,0.34948388,4.76
1155,0.44029424,0.51777375,0.55002654,0.53235924,0.43414047,0.45515144,0.37747604,0.41220865,0.4409641,0.44481045,0.4767041,0.38996693,3.84
1156,0.34510294,0.42020476,0.42039534,0.38112944,0.42615238,0.43182567,0.36306205,0.3276015,0.33904415,0.36379126,0.655947,0.3775927,4.72
1157,0.6947013,0.71067256,0.5716126,0.5640195,0.5829902,0.5942905,0.6132819,0.56188416,0.5107887,0.45750248,0.48567846,0.5151393,1.16
1158,0.3985657,0.5307277,0.3552466,0.37483996,0.491045,0.36343554,0.38290522,0.38341096,0.44574258,0.7592091,0.4362271,0.51805645,4.04
1159,0.36224172,0.12083887,0.7575959,0.16952083,0.20564987,0.1600078,0.08138661,0.15973379,0.15953593,0.3225075,0.121278964,0.06188161,5.0
1160,0.14847931,0.4356097,0.35976827,0.07934063,0.1142761,0.06634096,0.18343225,0.1982066,0.11437237,0.51078814,0.11345104,0.32483402,4.76
1161,0.5720787,0.55322,0.5713947,0.6681076,0.77470857,0.6703666,0.58186364,0.50437284,0.5299403,0.7711982,0.64155495,0.65994024,1.61
1162,0.58238214,0.5293535,0.4922926,0.50664014,0.5578726,0.6222788,0.5907467,0.71018004,0.7222937,0.8008285,0.8648139,0.735337,4.65
1163,0.21090662,0.18823129,0.32515356,0.19184737,0.20811774,0.2098449,0.3197667,0.9175454,0.16372755,0.22656463,0.14863294,0.20882055,4.84
1164,0.38991907,0.20650241,0.20754541,0.19168012,0.18741228,0.31562513,0.39937872,0.386637,0.29068223,0.17678633,0.15301798,0.66173273,3.25
1165,0.34519184,0.39607352,0.32967877,0.9994161,0.28866702,0.2506204,0.2594845,0.3791165,0.41392598,0.26397693,0.2740045,0.24946569,2.92
1166,0.32878324,0.39105907,0.42517194,0.44168276,0.53806496,0.34552816,0.39469808,0.46390343,0.4802319,0.691167,0.38099927,0.3632645,4.84
1167,0.59164155,0.5930867,0.6933965,0.62933975,0.5993486,0.6677419,0.62182957,0.68113184,0.64169407,0.5965818,0.64381963,0.5905526,1.46
1168,0.44083112,0.4609191,0.664067,0.56464946,0.4963857,0.49056175,0.66434383,0.45212388,0.41691142,0.41158813,0.5770672,0.4876451,2.01
1169,0.6478614,0.53402424,0.51977265,0.6462851,0.73662555,0.7297759,0.5468355,0.572314,0.52327156,0.675141,0.7536487,0.70419484,2.04
1170,0.5505458,0.50557584,0.553812,0.65484345,0.54823124,0.5192574,0.55249256,0.63598865,0.5831562,0.48435405,0.4915117,0.5442934,2.26
1171,0.42370704,0.58313835,0.58003205,0.72589576,0.6842048,0.53992194,0.5312122,0.37854132,0.39348623,0.3627423,0.7289877,0.6113259,2.88
1172,0.76693004,0.91304994,0.83577275,0.59792507,0.571561,0.7109031,0.7036934,0.57549465,0.56660944,0.60475236,0.6123942,0.7033903,2.32
1173,0.55763894,0.5100557,0.68582463,0.48559472,0.569704,0.572579,0.50611216,0.522749,0.42527428,0.58521414,0.44236565,0.58412206,3.15
1174,0.49713713,0.20488666,0.2085894,0.6510431,0.24277447,0.32859856,0.19243859,0.52816427,0.21174082,0.24650344,0.3480005,0.20113474,4.41
1175,0.62032807,0.53355896,0.5306531,0.42116958,0.48061037,0.40628305,0.46180677,0.47193828,0.40560284,0.50399673,0.49432576,0.5514457,3.46
1176,0.47025734,0.85006434,0.48399526,0.495026,0.5014392,0.4978257,0.46635145,0.48465797,0.4452361,0.4371025,0.4805679,0.43670416,1.04
1177,0.39236858,0.52983445,0.35661143,0.380687,0.48929507,0.36801842,0.39092097,0.38028008,0.43835577,0.75450605,0.43166488,0.51400596,3.12
1178,0.5720315,0.39414522,0.39995664,0.34053805,0.32090864,0.3846567,0.39768848,0.45618933,0.5690317,0.5460955,0.59969354,0.5438357,3.57
1179,0.54130054,0.48932824,0.5350785,0.38447836,0.47257182,0.36725354,0.35661715,0.31700727,0.3143895,0.33762467,0.31306502,0.4335363,3.34
1180,0.70401454,0.30994916,0.3991104,0.21822904,0.42870888,0.2845996,0.24858314,0.46997067,0.21124639,0.31055748,0.30580783,0.43330628,4.96
1181,0.61688274,0.6954201,0.6967351,0.59438086,0.59394157,0.5793863,0.59771127,0.567236,0.54250395,0.73232096,0.6079246,0.6502426,2.24
1182,0.4014795,0.2335471,0.33969986,0.32853082,0.8345282,0.39027637,0.26503214,0.44834226,0.37164444,0.6132771,0.25693485,0.4044926,4.12
1183,0.57897896,0.55932605,0.5432612,0.4930768,0.5616528,0.60148394,0.76169366,0.58612823,0.44358838,0.53915155,0.46714363,0.47043553,1.69
1184,0.45353597,0.27381194,0.333038,0.4014902,0.8739442,0.31689602,0.30410114,0.329126,0.52267,0.56693494,0.37611046,0.43210277,3.08
1185,0.7654941,0.68682367,0.7514912,0.62602496,0.5808473,0.6198416,0.7219679,0.75980365,0.66177213,0.8618831,0.7316339,0.79219717,2.69
1186,0.6838788,0.71236885,0.72266316,0.68581414,0.6972474,0.6968351,0.71359843,0.72773516,0.60287136,0.58836323,0.7881137,0.8793554,1.11
1187,0.85192156,0.8193062,0.748487,0.6431719,0.5644707,0.6732896,0.6628095,0.597219,0.5626002,0.5847055,0.6119607,0.68427896,2.44
1188,0.36461303,0.36370015,0.36396167,0.5622981,0.6466943,0.4497019,0.46615294,0.3415464,0.469453,0.71736145,0.5119276,0.6190606,3.11
1189,0.4951347,0.37715843,0.43700802,0.42954245,0.6842713,0.37449864,0.37641218,0.38852304,0.44163448,0.72811717,0.42014387,0.41472435,3.61
1190,0.5299002,0.50632393,0.6070914,0.54204446,0.55967766,0.49882028,0.59944236,0.55832314,0.5432067,0.5953682,0.42918316,0.4475722,3.23
1191,0.7699822,0.6923122,0.6779028,0.7273994,0.61448604,0.5533193,0.5459193,0.5703403,0.57066053,0.6324903,0.65689975,0.68111134,1.61
1192,0.5518005,0.5298516,0.5750682,0.6025245,0.65019506,0.72725147,0.6841476,0.6661495,0.65231603,0.63293755,0.66531914,0.61077726,2.42
1193,0.5309337,0.42990425,0.43381754,0.4803103,0.62639487,0.44464228,0.43643472,0.44168863,0.52025026,0.47825173,0.50017303,0.713352,1.42
1194,0.38815957,0.31659156,0.32627594,0.36528477,0.4447193,0.55003214,0.79303896,0.66492677,0.67207897,0.6383556,0.5801052,0.5122649,1.84
1195,0.57884294,0.48405954,0.46207252,0.43726778,0.55457944,0.5704307,0.50074995,0.43616825,0.49939817,0.60549253,0.5767483,0.5165141,4.23
1196,0.60301566,0.7237096,0.6787739,0.6505978,0.5354368,0.50084215,0.5601149,0.50954133,0.5129768,0.48974878,0.6258713,0.64040864,3.16
1197,0.38968143,0.38788947,0.6140126,0.3493515,0.5763939,0.6324961,0.44038445,0.40953737,0.427772,0.6081656,0.34774706,0.34623736,4.72
1198,0.47663727,0.3454361,0.3729834,0.45483246,0.5270097,0.5102238,0.43342376,0.4057688,0.40866333,0.440547,0.47404864,0.4435077,4.23
1199,0.60301566,0.7237096,0.6787739,0.6505978,0.5354368,0.50084215,0.5601149,0.50954133,0.5129768,0.48974878,0.6258713,0.64040864,3.88
1200,0.6345721,0.29190534,0.2975257,0.25406536,0.53408295,0.43576905,0.31176695,0.44548926,0.28969148,0.44453308,0.38799736,0.4744414,4.34
1201,0.57837,0.57341397,0.58340585,0.4949197,0.40947148,0.36503828,0.39747807,0.36931634,0.3841085,0.47791746,0.61533785,0.5466007,3.01
1202,0.26179013,0.44074365,0.3995968,0.23147483,0.4050742,0.36539316,0.2638679,0.36388958,0.3683651,0.8396635,0.29388565,0.2658704,2.61
1203,0.8381109,0.8350974,0.7493328,0.63730675,0.55626833,0.65669274,0.65012187,0.5837832,0.55798584,0.5941823,0.6187219,0.68646014,4.72
1204,0.6211978,0.6498124,0.6091079,0.56416905,0.5765796,0.57684785,0.5641584,0.5559793,0.58518004,0.56371206,0.5877943,0.58041644,1.32
1205,0.41151163,0.53398126,0.36360574,0.3878851,0.49686527,0.37131122,0.39173073,0.39532048,0.46654359,0.76131225,0.4512312,0.52204156,4.32
1206,0.4660304,0.35682163,0.32240257,0.2944828,0.2998653,0.3398372,0.3767355,0.40783444,0.52195114,0.5574129,0.5896318,0.5573681,4.88
1207,0.1722664,0.3013942,0.19050589,0.32411808,0.60850346,0.28199825,0.32330996,0.23826824,0.35804474,0.3707492,0.400248,0.76548326,4.53
1208,0.7085129,0.7489363,0.78544235,0.80134463,0.7302396,0.73199993,0.6884571,0.66151726,0.6253597,0.6234898,0.62001497,0.6225334,1.08
1209,0.24962786,0.42693678,0.47307,0.50060064,0.55141133,0.4758402,0.57539994,0.44661105,0.39395005,0.296351,0.27137268,0.28589836,4.92
1210,0.3359572,0.47734922,0.40330774,0.34585252,0.38537836,0.36919037,0.25577086,0.36979493,0.25790045,0.25057122,0.2684738,0.39690557,3.57
1211,0.37711436,0.46930593,0.585286,0.55600214,0.46996823,0.46566817,0.43950695,0.4696177,0.47787565,0.45359915,0.47271365,0.47760528,4.88
1212,0.29035395,0.19726273,0.33304903,0.20536664,0.77223307,0.43016806,0.12682112,0.19975823,0.27129412,0.80773395,0.1663692,0.1751078,4.72
1213,0.33121276,0.32698044,0.36029756,0.29410663,0.3609836,0.39897883,0.47475988,0.47143415,0.3750014,0.42062286,0.8565937,0.5602356,2.46
1214,0.40184996,0.51564115,0.65286344,0.43171003,0.5221821,0.46424925,0.8214248,0.635833,0.45978642,0.67040354,0.566792,0.53934634,1.68
1215,0.8314008,0.42442435,0.4756609,0.61993176,0.36184108,0.29394376,0.32456958,0.94784445,0.4685385,0.34542257,0.29045606,0.23954391,4.84
1216,0.7031951,0.7695111,0.8192287,0.7765117,0.7008283,0.7694395,0.6889208,0.82935584,0.6700866,0.59745955,0.62042385,0.6633315,2.32
1217,0.4621984,0.5034457,0.43937242,0.5176032,0.59257686,0.74163306,0.66993487,0.6011192,0.47069496,0.41308585,0.4291043,0.3872223,4.42
1218,0.25662047,0.27761906,0.48070043,0.2606568,0.38230738,0.29126704,0.3824129,0.6626699,0.34497923,0.62615913,0.33026314,0.4244528,2.32
1219,0.44623718,0.39879614,0.36396715,0.36533687,0.38399675,0.4343433,0.41665757,0.37163118,0.33985606,0.29404685,0.30466485,0.35658738,3.73
1220,0.7835328,0.7979486,0.69272506,0.6074333,0.60478395,0.5421624,0.59919065,0.57670504,0.46939483,0.45343658,0.43977064,0.6658565,3.88
1221,0.5065402,0.6012952,0.45536608,0.45348674,0.47642404,0.39865017,0.38472417,0.44274667,0.43979412,0.41069105,0.6514353,0.45328158,4.73
1222,0.3468712,0.36925015,0.37153885,0.41529197,0.45989585,0.46355864,0.40847412,0.36597613,0.40499023,0.3956543,0.55469143,0.45909798,2.24
1223,0.7254815,0.79777616,0.83467156,0.67588323,0.73256284,0.689454,0.71693295,0.77699006,0.6631776,0.79939646,0.6885428,0.68637687,1.4
1224,0.34280756,0.39233673,0.3418392,0.9989659,0.28750587,0.2557979,0.25262833,0.37205008,0.4161913,0.2635367,0.28021172,0.24510853,1.0
1225,0.3030757,0.1739752,0.4899354,0.31025267,0.19386537,0.66576415,0.208427,0.5841349,0.19059183,0.4485263,0.51892203,0.18956849,4.21
1226,0.43807116,0.5449545,0.448008,0.5365137,0.56730515,0.47231236,0.51196986,0.511614,0.66271526,0.72864527,0.51292795,0.59674066,1.36
1227,0.61647934,0.6188579,0.63659704,0.6346159,0.6926393,0.6412083,0.613156,0.6676627,0.5789477,0.59104204,0.6221152,0.6973789,1.61
1228,0.39342168,0.44588384,0.47111484,0.6103755,0.7574403,0.6578809,0.5115572,0.4465251,0.40279755,0.44049215,0.43814823,0.40482098,4.61
1229,0.58083135,0.58710206,0.51213837,0.5347965,0.6502793,0.7094316,0.6347398,0.7576394,0.663612,0.57203484,0.56537896,0.54948425,1.3
1230,0.6516318,0.6597561,0.7070169,0.61355424,0.62241143,0.6250111,0.5444232,0.5864455,0.5882825,0.5713542,0.6528944,0.62605417,2.53
1231,0.32870802,0.3595334,0.3222364,0.3987335,0.37652248,0.5833523,0.44401047,0.47420958,0.5502872,0.42184752,0.36722028,0.31531164,4.76
1232,0.3985657,0.5307277,0.3552466,0.37483996,0.491045,0.36343554,0.38290522,0.38341096,0.44574258,0.7592091,0.4362271,0.51805645,4.85
1233,0.45736367,0.63607156,0.80958956,0.75576687,0.59994,0.5599911,0.4701272,0.47407562,0.5567515,0.6499251,0.5534319,0.44779348,4.91
1234,0.7230545,0.72936344,0.68404186,0.70263255,0.6678637,0.66846055,0.6741916,0.72308815,0.7803502,0.7038121,0.6845737,0.65907437,1.08
1235,0.44976395,0.4455201,0.47399944,0.4562142,0.49296466,0.41906577,0.72079706,0.51525605,0.4178814,0.54580927,0.47983643,0.5739187,4.92
1236,0.38222906,0.40454084,0.4007687,0.41303676,0.3373389,0.32440442,0.3663498,0.40568587,0.4260164,0.34938654,0.35842326,0.333475,3.8
1237,0.29408714,0.2740949,0.43960539,0.63116646,0.6702205,0.67053896,0.44851363,0.27433413,0.293753,0.26150882,0.28570324,0.26242858,4.32
1238,0.28284875,0.416589,0.3145333,0.30575225,0.59503555,0.27169657,0.39911896,0.32162967,0.37878144,0.6070412,0.30878958,0.5200639,1.08
1239,0.54685503,0.31320855,0.2990296,0.3095868,0.3444786,0.3980377,0.31292784,0.37525395,0.33278587,0.26486197,0.30544662,0.8382545,2.72
1240,0.57639736,0.66243684,0.7148652,0.6927134,0.7887955,0.7417673,0.6393425,0.9215108,0.5631438,0.53151554,0.6556086,0.4427651,1.96
1241,0.61890775,0.6609605,0.73027825,0.79328334,0.7857989,0.72125465,0.6792667,0.7127383,0.64340866,0.59139866,0.5866423,0.575621,2.19
1242,0.196823,0.23141365,0.4450543,0.20681107,0.36611596,0.2581441,0.36394212,0.6411439,0.2843004,0.62809306,0.28393057,0.4152746,4.82
1243,0.3846626,0.5669863,0.56551695,0.7159165,0.6427835,0.5222712,0.4759803,0.35767576,0.37458247,0.34645367,0.7605989,0.5497238,4.33
1244,0.5211323,0.58446,0.58529943,0.5846471,0.5058424,0.47626573,0.45618683,0.4739329,0.38854733,0.3616472,0.3332172,0.38644686,3.53
1245,0.4925856,0.50024384,0.47830448,0.45969394,0.50661826,0.56838393,0.8331129,0.66127354,0.6403794,0.62444264,0.58423656,0.5355816,1.24
1246,0.47847506,0.689996,0.3953462,0.43791372,0.50670445,0.56757843,0.55040663,0.39238933,0.5710117,0.6317557,0.47944233,0.53797144,2.01
1247,0.64551383,0.19229993,0.37331066,0.20617287,0.52133065,0.357413,0.23430194,0.44923195,0.23072164,0.42918444,0.23758169,0.42152932,4.21
1248,0.44087163,0.2534643,0.31219557,0.35221475,0.8861795,0.29430103,0.2730679,0.29683432,0.48592192,0.55417895,0.33755568,0.3791575,3.16
1249,0.46028844,0.37551734,0.48733968,0.38041502,0.50587827,0.78261393,0.6526122,0.7298013,0.5619508,0.5244118,0.43980953,0.28537726,2.53
1250,0.30704188,0.34006384,0.42301953,0.75037944,0.8397919,0.42689803,0.5007853,0.38965148,0.4810063,0.40900046,0.37687087,0.45997655,4.72
1251,0.6198652,0.5767063,0.6614899,0.6949358,0.6614442,0.6870874,0.5384926,0.54483557,0.4966008,0.44098085,0.44460434,0.4275777,2.08
1252,0.31769508,0.3174356,0.39056402,0.31725046,0.3519817,0.33514282,0.29402575,0.31142023,0.40231535,0.4363027,0.70672643,0.8613077,4.84
1253,0.6263487,0.59565717,0.5692466,0.620479,0.5645698,0.7038745,0.9426618,0.8470075,0.82965267,0.78514904,0.78343344,0.73313755,3.11
1254,0.3326701,0.26836753,0.37443635,0.25542012,0.766551,0.47243008,0.20686528,0.26668912,0.31108528,0.8103283,0.23883113,0.22718473,1.8
1255,0.4341498,0.47796336,0.5252888,0.5479692,0.47137624,0.5306665,0.5468764,0.5187523,0.41467392,0.39037257,0.31281188,0.3235298,3.92
1256,0.22721958,0.12789057,0.63846827,0.13728471,0.25857443,0.31500748,0.34596458,0.22182032,0.114219174,0.43304348,0.10897794,0.09236435,2.26
1257,0.4514898,0.35533908,0.35397425,0.34066683,0.4531381,0.4207959,0.3851782,0.52904505,0.37338635,0.33551365,0.3005136,0.3956336,3.03
1258,0.5130164,0.6701913,0.566149,0.53176266,0.6164383,0.58445805,0.51828146,0.5257913,0.51199293,0.6011454,0.6717413,0.482422,2.76
1259,0.446594,0.46907395,0.6420298,0.59265757,0.5105835,0.49375877,0.6537065,0.48940116,0.42772478,0.41444796,0.5781328,0.5377825,2.2
1260,0.6652942,0.768209,0.6581491,0.57655656,0.6223226,0.57050675,0.69218385,0.6180458,0.51929075,0.517619,0.4285828,0.51689327,3.46
1261,0.50431013,0.5593506,0.54920065,0.61407316,0.6640307,0.6038383,0.60932904,0.75201106,0.5167619,0.43760172,0.40370807,0.4097945,2.11
1262,0.71534073,0.6953273,0.7241224,0.72534126,0.6238341,0.72104424,0.48328924,0.555549,0.4732449,0.37664253,0.4651866,0.47517174,2.07
1263,0.48672572,0.4168568,0.46683457,0.50825787,0.56853247,0.5658402,0.58128226,0.56088436,0.5422251,0.5355951,0.5420561,0.5677743,3.07
1264,0.43523508,0.47577497,0.3737527,0.3178429,0.3201305,0.30489594,0.33223474,0.375749,0.47360447,0.51041055,0.6314452,0.46001497,4.68
1265,0.5938417,0.6329462,0.6505399,0.8204917,0.64913017,0.5840929,0.55787003,0.5289721,0.54211265,0.56964546,0.60281485,0.5651258,3.41
1266,0.5038409,0.6544767,0.61203396,0.53880125,0.63915175,0.61597973,0.54301184,0.5096898,0.47522375,0.5431822,0.6463434,0.47079775,3.32
1267,0.49069852,0.3767628,0.420617,0.5991182,0.44738555,0.5633397,0.45134258,0.6875532,0.594295,0.3677585,0.52836937,0.44605693,4.72
1268,0.6534728,0.20547502,0.34559324,0.20124848,0.5830578,0.45085168,0.21153083,0.5050148,0.23023494,0.37827212,0.26873034,0.34312335,4.72
1269,0.47335258,0.5883259,0.61706585,0.66223246,0.6567103,0.6637774,0.57504284,0.55564255,0.52870584,0.46326166,0.44200608,0.40171197,1.32
1270,0.50508505,0.65871125,0.38224503,0.44059563,0.481503,0.53910756,0.5504889,0.40560326,0.56893027,0.64538157,0.49297968,0.5394601,1.32
1271,0.48935148,0.56466734,0.6466849,0.5095755,0.49700037,0.5457942,0.5682377,0.51127017,0.49978715,0.5209363,0.527813,0.47673556,2.38
1272,0.39365342,0.41195002,0.41507328,0.64276886,0.61450607,0.4010692,0.27981585,0.22127455,0.26095828,0.8010419,0.5565841,0.42270628,3.92
1273,0.73087215,0.34443572,0.42896816,0.21326749,0.29311135,0.23598161,0.28504744,0.5386673,0.24557023,0.35542515,0.30975592,0.41785043,3.42
1274,0.5950939,0.5999471,0.6308607,0.6329112,0.6632396,0.67131454,0.73976207,0.7825652,0.749775,0.6948411,0.63300836,0.59416467,4.73
1275,0.77678806,0.8434222,0.79144007,0.58982456,0.59549516,0.58209884,0.6747225,0.5614253,0.5108289,0.49552396,0.43936422,0.61174506,4.56
1276,0.60541433,0.6937505,0.6896678,0.5487471,0.4496636,0.41873944,0.34469503,0.30780396,0.29381633,0.29049814,0.3419602,0.40902343,2.69
1277,0.7080901,0.7513509,0.7702564,0.7851048,0.7606826,0.74371034,0.7132728,0.7217125,0.6990872,0.7073669,0.6848304,0.6671886,4.32
1278,0.4353857,0.4754967,0.3738754,0.3177562,0.32040045,0.3046947,0.33249766,0.37585998,0.47380593,0.5105576,0.63162094,0.45995113,4.76
1279,0.5361901,0.69780135,0.6545302,0.52950674,0.5789291,0.5265719,0.50622535,0.51397413,0.46593815,0.5334013,0.6314006,0.5191607,1.2
1280,0.43737072,0.26978227,0.5269991,0.26863694,0.46278092,0.3808323,0.547982,0.6104141,0.37129235,0.6933678,0.44972554,0.61104417,2.46
1281,0.2987095,0.28555867,0.39162824,0.6117439,0.73567045,0.63941586,0.5362688,0.34854296,0.3731977,0.2938581,0.32606632,0.28920203,4.89
1282,0.60807735,0.7327495,0.68147224,0.65484583,0.54754126,0.5057814,0.56395876,0.51942235,0.52253485,0.50076497,0.6275055,0.6520577,2.12
1283,0.64318377,0.6254045,0.5898265,0.6058073,0.60941964,0.581016,0.5598689,0.5652094,0.5556681,0.54543185,0.59627074,0.5697687,1.15
1284,0.41231322,0.34518853,0.45773375,0.3512081,0.7956415,0.5430572,0.31420797,0.36080143,0.40009657,0.83508945,0.34370962,0.33958903,1.02
1285,0.4678739,0.5251754,0.5602217,0.64101684,0.82788974,0.6971266,0.57203484,0.4918176,0.47979295,0.5159044,0.5125695,0.46957454,1.73
1286,0.47663218,0.34205705,0.36737806,0.29541704,0.2909737,0.32593164,0.38455245,0.38312805,0.40667298,0.3170457,0.78183234,0.91256905,1.69
1287,0.40297607,0.50075847,0.36119378,0.35250488,0.51119095,0.50828815,0.65063745,0.5914009,0.52142274,0.6279947,0.40726572,0.47588554,2.69
1288,0.74146825,0.6937568,0.78761625,0.7095568,0.6533259,0.8606406,0.6347575,0.8445974,0.60225654,0.7190668,0.57923186,0.60776746,2.35
1289,0.6142285,0.6407099,0.6593895,0.72966313,0.71039265,0.817725,0.81455725,0.7033364,0.6669573,0.6716126,0.68398523,0.64359105,3.16
1290,0.44808096,0.48495927,0.48573294,0.48743173,0.5448597,0.5906707,0.63822174,0.6948856,0.6088247,0.5219164,0.46757197,0.42666754,3.96
1291,0.4389065,0.379256,0.38154197,0.38982624,0.42723587,0.4534551,0.43822628,0.38100734,0.36283478,0.52736586,0.6781999,0.47856027,3.69
1292,0.73574245,0.75965214,0.80729777,0.82281,0.7899353,0.7442545,0.6926177,0.67807007,0.67410827,0.6784951,0.6975301,0.6739943,1.68
1293,0.44214064,0.4988613,0.60321665,0.64714766,0.9047898,0.6747316,0.66421485,0.68203145,0.51162726,0.564369,0.5617521,0.5936852,2.03
1294,0.60723,0.72964036,0.67913,0.64139295,0.54050416,0.4907357,0.56201935,0.5110662,0.5289714,0.50266206,0.60834795,0.649419,1.76
1295,0.6531282,0.63595086,0.5883647,0.4878299,0.61384493,0.68486005,0.8116404,0.7592426,0.8032015,0.6591611,0.6950869,0.681138,1.38
1296,0.42422062,0.25159767,0.27599925,0.31204006,0.8840114,0.31002134,0.25118756,0.27566975,0.45527726,0.56655097,0.3427424,0.36303985,4.41
1297,0.4105515,0.50580364,0.58059335,0.42304537,0.65448755,0.48548937,0.5098418,0.36305425,0.4194039,0.5039019,0.34439057,0.37257558,1.07
1298,0.5680056,0.6115898,0.63815475,0.6460732,0.6730567,0.6735618,0.6491934,0.63702816,0.7087945,0.66470194,0.6368836,0.5615314,1.4
1299,0.47956377,0.4515047,0.41375545,0.44110847,0.589312,0.63539124,0.66638213,0.80386496,0.6766529,0.50314486,0.4337504,0.42953092,1.53
1300,0.5364705,0.5659739,0.5726601,0.5609162,0.6279331,0.59951806,0.6444843,0.57703793,0.5472883,0.5697156,0.5384361,0.55867714,1.19
1301,0.24246576,0.23347943,0.34335127,0.22847912,0.23678689,0.23491876,0.32876393,0.9167137,0.2077294,0.25233805,0.1789222,0.2257587,3.28
1302,0.43702376,0.44144976,0.36965778,0.404607,0.4348501,0.47241673,0.48489186,0.5448748,0.56453925,0.46994987,0.4499788,0.42483962,4.26
1303,0.29823285,0.28626904,0.38929912,0.6105319,0.73889494,0.63792807,0.5395516,0.34809542,0.37291467,0.29356623,0.32442537,0.28931725,3.88
1304,0.49824437,0.19359954,0.21500829,0.67367065,0.23956984,0.31790903,0.16980161,0.5347294,0.175508,0.22483066,0.3542642,0.18206039,3.69
1305,0.29613432,0.3120334,0.52307844,0.32180226,0.50829446,0.31049734,0.39780548,0.3675575,0.3147568,0.5377939,0.32543883,0.5263532,3.3
